Tweets;Label
@tarinst97 rachmawati tersinggung megawati ajak ahok ke makam bung karno: rachmawati tertawa ketik... https:\/\/t.co\/biko6ca1m2 @tarinst97;positif
@dkijakarta baiknya beri 3 stel seragam bagi tiap anggota #pasukanoranye .\nrasa hormat kepada #kerjanyata .\n\ncc: gu\u2026 https:\/\/t.co\/lpjqnep8cx;positif
detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/htirqmff2i https:\/\/t.co\/xtzqsdmcq5;positif
bertaruh djakarta brsama agus hy @mata najwa #metrotv live (y);positif
@addiems @nusronwahid1 @reflyhz @ikrarnusabhakti , sekarang penyerapan anggaran rendah tapi yg dihasilkan ahok nyata top\ud83d\udc4d\ud83d\udc4d, @effendigazali \ud83d\udc4e;positif
#detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/iiz8zrqkhy https:\/\/t.co\/hymyubkeht;positif
rt @qureta: lupakan politisasi agama yg tak produktif. mari simak pencapaian2 yang sudah dilakukan ahok-djarot. https:\/\/t.co\/7ebx6zcrtb;positif
rt @kurniaw6herlina: ahok bicara blak-blakan seputar kasus &amp;positif
rt @zumpio: ahok balik ke balai cipinang...\n\nhttps:\/\/t.co\/fvnvw8n2q4 plt soni: ada kemungkinan ahok tak balik lagi ke balaikota;positif
rt @halojakarta: pospera siap menangkan pasangan ahok-djarot https:\/\/t.co\/ldjhtafuau;positif
retweeted salam \u270c\ud83c\udffb\ufe0f (@halojakarta):\n\npospera siap menangkan pasangan ahok-djarot https:\/\/t.co\/axp7aga6ox https:\/\/t.co\/ssnha1nc2w;positif
rt @auliazein75: plt gubernur minta ahok jelaskan pemberian bonus atlet dki  https:\/\/t.co\/iuliipgp3o;positif
rt @dr_gundi: akrobat2 cebong mah udh hapal ya,tp yg aneh media spt @kompascom @temponewsroom @metro_tv luput sm yg beginian,cb j\u2026 ;positif
rt @halojakarta: kalau ahok divonis bersalah, djarot belum tentu 'naik tahta' https:\/\/t.co\/ich2rvv1lp;positif
"loh! survei terbaru spin, ahok-djarot masih berjaya https:\/\/t.co\/tvnouqkltk https:\/\/t.co\/xioe3v4yw9"",""display_text_range"":[0,75],""source"":""\u003ca href=\""https:\/\/dlvrit.com\/\"" rel=\""nofollow\""\u003edlvr.it\u003c\/a\u003e"",""truncated"":false,""in_reply_to_status_id"":null,""in_reply_to_status_id_str"":null,""in_reply_to_user_id"":null,""in_reply_to_user_id_str"":null,""in_reply_to_screen_name"":null,""user"":{""id"":1641500880,""id_str"":""1641500880"",""name"":""warta\ud83c\udf10politik\u2122"",""screen_name"":""wartapolitik"",""location"":""indonesia"",""url"":null,""description"":""#warpol | rangkuman berita, komentar, & analisa politik lndonesia | rt \u2260 endorsement | no dm | saran & masukan, sampaikan ke: wartapolitik@gmail.com"",""protected"":false,""verified"":false,""followers_count"":17495,""friends_count"":681,""listed_count"":32,""favourites_count"":644,""statuses_count"":47864,""created_at"":""fri aug 02 23:09:45 +0000 2013"",""utc_offset"":25200,""time_zone"":""jakarta"",""geo_enabled"":false,""lang"":""en"",""contributors_enabled"":false,""is_translator"":false,""profile_background_color"":""c0deed"",""profile_background_image_url"":""http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png"",""profile_background_image_url_https"":""https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png"",""profile_background_tile"":false,""profile_link_color"":""1da1f2"",""profile_sidebar_border_color"":""c0deed"",""profile_sidebar_fill_color"":""ddeef6"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""profile_image_url"":""http:\/\/pbs.twimg.com\/profile_images\/804017463943802880\/6papij2u_normal.jpg"",""profile_image_url_https"":""https:\/\/pbs.twimg.com\/profile_images\/804017463943802880\/6papij2u_normal.jpg"",""profile_banner_url"":""https:\/\/pbs.twimg.com\/profile_banners\/1641500880\/1480525145"",""default_profile"":true,""default_profile_image"":false,""following"":null,""follow_request_sent"":null,""notifications"":null},""geo"":null,""coordinates"":null,""place"":null,""contributors"":null,""is_quote_status"":false,""retweet_count"":0,""favorite_count"":0,""entities"":{""hashtags"":[],""urls"":[{""url"":""https:\/\/t.co\/tvnouqkltk"",""expanded_url"":""http:\/\/dlvr.it\/mvyfgs"",""display_url"":""dlvr.it\/mvyfgs"",""indices"":[52,75]}],""user_mentions"":[],""symbols"":[],""media"":[{""id"":810511496706801664,""id_str"":""810511496706801664"",""indices"":[76,99],""media_url"":""http:\/\/pbs.twimg.com\/media\/cz-d6xeuqaax975.jpg"",""media_url_https"":""https:\/\/pbs.twimg.com\/media\/cz-d6xeuqaax975.jpg"",""url"":""https:\/\/t.co\/xioe3v4yw9"",""display_url"":""pic.twitter.com\/xioe3v4yw9"",""expanded_url"":""https:\/\/twitter.com\/wartapolitik\/status\/810511499516997632\/photo\/1"",""type"":""photo"",""sizes"":{""large"":{""w"":985,""h"":657,""resize"":""fit""},""small"":{""w"":680,""h"":454,""resize"":""fit""},""medium"":{""w"":985,""h"":657,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]},""extended_entities"":{""media"":[{""id"":810511496706801664,""id_str"":""810511496706801664"",""indices"":[76,99],""media_url"":""http:\/\/pbs.twimg.com\/media\/cz-d6xeuqaax975.jpg"",""media_url_https"":""https:\/\/pbs.twimg.com\/media\/cz-d6xeuqaax975.jpg"",""url"":""https:\/\/t.co\/xioe3v4yw9"",""display_url"":""pic.twitter.com\/xioe3v4yw9"",""expanded_url"":""https:\/\/twitter.com\/wartapolitik\/status\/810511499516997632\/photo\/1"",""type"":""photo"",""sizes"":{""large"":{""w"":985,""h"":657,""resize"":""fit""},""small"":{""w"":680,""h"":454,""resize"":""fit""},""medium"":{""w"":985,""h"":657,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]},""favorited"":false,""retweeted"":false,""possibly_sensitive"":false,""filter_level"":""low"",""lang"":""in"",""timestamp_ms"":""1482075974717""}";positif
rt @elasm7: @detikcom tenang aja ahok kan didukung cukong dan taipan https:\/\/t.co\/3ttd6oefwx;positif
rt @donny7etrost: \ud83d\ude0f\ud83d\udc4f rt @savicali: ulama yg bela ahok adalah ulama...... ah, betapa islaminya organisasi ini. (jatiwaringin raya) https:\/\/t\u2026;positif
"rt @idetopia: \""kalau pak ahok menista agama, dia tak akan bisa keluar dari pulau ini,\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s";positif
rt @republikaonline: dipecat ahok, kepsek menang di tingkat kasasi https:\/\/t.co\/0z5xptzod1;positif
rt @tetapahokdjarot: ahok puas dengan pembangunan rptra di kalijodo https:\/\/t.co\/fftjb5dozi lewat @tribunnews;positif
rt @savicali: ulama yg bela ahok adalah ulama...... ah, betapa islaminya organisasi ini. (jatiwaringin raya jam 4an tadi) https:\/\/t.co\/1dnv\u2026;positif
ahok will be suspended temporarily when his leave ends: minister https:\/\/t.co\/n9qcpy3fq0 #pemimpinprofesional #urbanplural;positif
indonesia blasphemy case: emotional scenes as ahok trial begins https:\/\/t.co\/t4frbomhee #pemimpinprofesional #urbanplural;positif
jakarta governor ahok stands trial for blasphemy https:\/\/t.co\/qli4b88squ #pemimpinprofesional #urbanplural;positif
rt @triwul82: ahok-djarot dapat dukungan dari ratusan aktivis perempuan https:\/\/t.co\/mffznm3kla;positif
jakarta governor ahok cries on first day of landmark blasphemy trial https:\/\/t.co\/5anivsge9f #pemimpinprofesional #urbanplural;positif
ahok the most searched person on google in 2016 https:\/\/t.co\/rcjti9x1ny #pemimpinprofesional #urbanplural;positif
rt @maspiyuuu: finish...!!! anies-sandi kalahkan ahok-djarot dalam polling yang dibuat oleh iwan fals https:\/\/t.co\/t75ta1zblf;positif
kubu anies klaim demokrat dki sepakat deklarasi dukungan waktu dekat https:\/\/t.co\/9va6vivupv;positif
rt @halus24: safari haji lulung bersama umat menangkan anies - sandi di kampung tegal alur kalideres jakarta barat ... https:\/\/t.co\/q9i8wef\u2026;positif
kubu anies klaim demokrat dki sepakat deklarasi dukungan waktu dekat https:\/\/t.co\/rer5wxoxuh #beritaterkini;positif
rt @republikaonline: tak hanya teruskan kjp, anies bakal tingkatkan mutu pendidikan https:\/\/t.co\/xumwyyvwn8;positif
rt @wartapolitik: diluruskan, probosutedjo tidak dukung ahok, keluarga besar cendana selalu sehati dukung anies-sandi\u2026 ;positif
dialog dan konsolidasi relawan hijau hitam jaya untuk pemenangan anies-sandi https:\/\/t.co\/0usundmchn;positif
rt @maspiyuuu: finish...!!! anies-sandi kalahkan ahok-djarot dalam polling yang dibuat oleh iwan fals https:\/\/t.co\/okhblji4lf https:\/\/t.co\/\u2026;positif
rt @purbasr: tolak radikalis\ntolak neo orbaist\ntolak anies sandi https:\/\/t.co\/kl0ykxppfk;positif
rt @partaiperindo: perindo pilih anies-sandi karena alasan ini https:\/\/t.co\/9x6duq9hog l ketum partai perindo bpk @hary_tanoe #perindoupdate;positif
rt @michusa2000: ahok, agus, atau anis? atau pilih si anu? andalah yang menentukan #ahokoke #debat2pilkadadki #ahok2djarot\u2026 ;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
rt @anjargrt: serasiii https:\/\/t.co\/xsvdfthesa;positif
rt @aniesbaswedan: ibu, terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran, karakter dan semangat untuk berju\u2026 ;positif
rt @jokoanwar: ahok: kami bukan saja rencana lawan ketidakadilan sosial dalam birokrasi. kami sudah lakukan. kami hilangkan pungli, dsb. #d\u2026;positif
rt @kitaindonesia12: pilkada dki: pemilih ahok-djarot paling solid. cc @triwul82 @satriobadja @halojakarta @sindir @mastbp_ @ahokdjarot\u2026 ;positif
rt @aniesbaswedan: ibu, terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran, karakter dan semangat untuk berju\u2026 ;positif
vote @najwashihab untuk debat terakhir #debat2pilkadadki;positif
rt @pandji: nah gue pikir sentimen petahana oke di #debat2pilkadadki semalam. tapi mnrt politicawave malah sebaliknya. geng\u2026 ;positif
efek dari #debat2pilkadadki adalah terlihatnya kapasitas pemikiran seseorang apakah dy cukup punya otak atau tidak,saatnya menilai kewarasan;positif
#ngeselinitusaat mau ngasih pertanyaan tapi waktunya habis..\n#debat2pilkadadki  #ahokdjarothebat;positif
belom banyaknya robot twitter yang berkatifitas menjelek2an pasangan lain... ga bs yaa saling mengangkat nilai positif aja #debat2pilkadadki;positif
ya sudahlaahhh mari kita liat sebenernya mau jakarta yg seperti apa... udah bs liat dong ya mana psangan yg cocok dihati #debat2pilkadadki;positif
rt @teddygusnaidi: 15. ketidakberhasilan anies baswedan dalam memimpin kementerian, banyak masalah dan belum lagi soal salah hitung anggara\u2026;positif
rt @aniesbaswedan: ibu, terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran, karakter dan semangat untuk berju\u2026 ;positif
rt @teddygusnaidi: yang dikiri dia pikir dia ariel, yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 ;positif
rt @jokoanwar: ahok: kami bukan saja rencana lawan ketidakadilan sosial dalam birokrasi. kami sudah lakukan. kami hilangkan pungli, dsb. #d\u2026;positif
rt @pandji: nah gue pikir sentimen petahana oke di #debat2pilkadadki semalam. tapi mnrt politicawave malah sebaliknya. geng\u2026 ;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
ahli psikologi, ahli komunikasi, ahli politik, ahli survey2 dan ahli komen2 bisa guyub kerja kelompok bareng. #ngawurku #debat2pilkadadki;positif
makanya disebut pesta demokrasi, ramai dan meriah. #ngawurku #debat2pilkadadki;positif
rugi kita lek kalau ndak bisa ikut hingar bingar pestanya. #ngawurku #debat2pilkadadki;positif
rt @teddygusnaidi: yang dikiri dia pikir dia ariel, yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 ;positif
rt @teddygusnaidi: 2. anies dan agus adalah dua orang yg bermimpi semuanya perfect, tdk ada yang salah dan harus menjadi manusia tanpa caca\u2026;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
rt @aniesbaswedan: ibu, terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran, karakter dan semangat untuk berju\u2026 ;positif
rt @pbenyw: ipm di dki tertinggi berdasar data bps. bagaimana mas @aniesbaswedan ? cc @basuki_btp \n#debat2pilkadadki https:\/\/t.co\/54celjudqc;positif
rt @teddygusnaidi: para pemuja-pemuji @agusyudhoyono kalau msh juga memuji ini keterlaluan... mbok ya kalau tugas boleh tapi realistis\u2026 ;positif
dukungan debat live di tv, krn sbg istri cagub hrs punya program pemberdayaan thp wanita dll. @netoficial apakah setuju? #debat2pilkadadki;positif
rt @politicawave: respon netizen di segmen 5 terhadap pasangan @aniesbaswedan dan @sandiuno #debat2pilkadadki #politicawave https:\/\/t.co\/jt\u2026;positif
rt @a_ainunnajib: retweet please..... \nmenurut anda, paslon mana yang paling pantas memimpin jakarta lima tahun kedepan? #debat2pilkadajkt\u2026;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
kiriman dari mas marco kusumawijaya. idk ap ini valid atau tidak, tapi menarik.  #debatahypalingoke\u2026 https:\/\/t.co\/hj3avlps5g;positif
kiriman dari mas marco kusumawijaya. idk ap ini valid atau tidak, tapi menarik.  #debatahypalingoke\u2026 https:\/\/t.co\/8dempf58hm;positif
rt @ronaldferdynand: hanya beliau yg berani menyatakan dirinya pelayan dan akan melayani masy dki, sangat mulia, terima kasih pak @basuki_b\u2026;positif
rt @___agree: meme terbaik awal tahun ini :))) pecah!!! goks @basuki_btp #debat2pilkadadki #ahokdjarot https:\/\/t.co\/mbq6jiww75;positif
"rt @komikanus: \""apa yang mungkin terjadi, di debat pilkada 2..\"" #komikanus #debat2pilkadadki https:\/\/t.co\/bgr25pjlp4";positif
rt @teddygusnaidi: 33. inilah gambaran yg saya sampaikan sebagai pendidikan politik agar supaya masyarakat tau siapa agus &amp;positif
rt @michusa2000: ahok, agus, atau anis? atau pilih si anu? andalah yang menentukan #ahokoke #debat2pilkadadki #ahok2djarot\u2026 ;positif
rt @dipati_sangga: balik lg ke pekerjaan masing2 lah\n1. balik jadi tentara\n2. balik jadi gubernur\n3. balik jadi motivator #debat2pilkadadki;positif
rt @keyko_septiani: ini pas banget ya tuhan! #debat2pilkadadki https:\/\/t.co\/ijyagm1q56;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
rt @a_ainunnajib: retweet please..... \nmenurut anda, paslon mana yang paling pantas memimpin jakarta lima tahun kedepan? #debat2pilkadajkt\u2026;positif
#ridwankamil_ri1 @ridwankamil_ri1 smoga yg terbaik utk indonesia maju #debat2pilkadadki;positif
rt @tangiosri: dlm menjawab pak ahok langsung ke persoalan real di dki, bukan teori. bantaran sungai mmg harus  kosong #debat2pilkadadki;positif
rt @michusa2000: ahok, agus, atau anis? atau pilih si anu? andalah yang menentukan #ahokoke #debat2pilkadadki #ahok2djarot\u2026 ;positif
rt @robertindo1: beda konsep pembangunan jakarta #ahokdjarot vs ahy. #pilkadadki2017 #debat2pilkadadki @partaisocmed @temanahok\u2026 ;positif
rt @ayusekarqq: #debat2pilkadadki mgkin merasa survey si anis naik, jadinya malah dia keburu ingin ngejar prosentase hasil survey. semacam\u2026;positif
rt @ayusekarqq: #debat2pilkadadki mgkin merasa survey si anis naik, jadinya malah dia keburu ingin ngejar prosentase hasil survey. semacam\u2026;positif
rt @junihadihasan: luar biasa!!!\nng nyangka punya niat spt ini.\n\ud83d\ude31\ud83d\ude31\ud83d\ude31\n#debat2pilkadadki\nhttps:\/\/t.co\/jhfxnlc6do;positif
rt @teddygusnaidi: 5. tidak bisa dalam waktu 2 tahun hrs membereskan semuanya, karena masih ada yg dalam progres. ini bukan sulap simsalabi\u2026;positif
rt @teddygusnaidi: 33. inilah gambaran yg saya sampaikan sebagai pendidikan politik agar supaya masyarakat tau siapa agus &amp;positif
gak ada tipi gak bisa nonton,  kuota limit jadi ya gitu gak bisa streaming sama liat yutup #debat2pilkadadki;positif
rt @pujiyanto_pd: kang @ridwankamil: jika pemimpin hanya membangun, apa bedanya dengan fir'aun--@aagym #debat2pilkadadki;positif
rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026;positif
rt @teddygusnaidi: 5. tidak bisa dalam waktu 2 tahun hrs membereskan semuanya, karena masih ada yg dalam progres. ini bukan sulap simsalabi\u2026;positif
rt @desta80s: ikutan polling ah..\nsetelah debat kedua siapa pilihan kamu hayo? #debat2pilkadadki;positif
rt @teddygusnaidi: 33. inilah gambaran yg saya sampaikan sebagai pendidikan politik agar supaya masyarakat tau siapa agus &amp;positif
rt @a_ainunnajib: retweet please..... \nmenurut anda, paslon mana yang paling pantas memimpin jakarta lima tahun kedepan? #debat2pilkadajkt\u2026;positif
rt @zul_hasan: sebelum debat kompak dukung agus - sylvi. setelah #debat2pilkadadki makin solid dukung @agussylvidki || @sohibahy\u2026 ;positif
rt @jokoanwar: tiap ahok djarot ngomong, nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu;positif
rt @teddygusnaidi: yang dikiri dia pikir dia ariel, yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 ;positif
rt @zul_hasan: sebelum debat kompak dukung agus - sylvi. setelah #debat2pilkadadki makin solid dukung @agussylvidki || @sohibahy\u2026 ;positif
rt @aniesbaswedan: ibu, terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran, karakter dan semangat untuk berju\u2026 ;positif
rt @karellind: fakta berubah\n1 immature\n2 calm and smile\n3 emotional\n\nsantun belongs to paslon 2\n #debat2pilkadadki;positif
rt @megapurba92: judulnya no.2 di kepung..tpi lucunya no.2 menjadi penengah di antara 1 dan 3 #debat2pilkadadki #ahokdjarotpilihan;positif
rt @ginaasz: apa cuma gue doang tiap paslon 2 ngomong volume langsung gue gedein sedangkan paslon 1\/3 ngomong langsung dikecilin lagi \ud83d\ude02 #de\u2026;positif
rt @teddygusnaidi: ini yg gue bilang, yg hebat di tim @agusyudhoyono itu cuma tukang fotonya. coba zoom. orangnya dikit, kebyakan bers\u2026 ;positif
rt @teddygusnaidi: 2. anies dan agus adalah dua orang yg bermimpi semuanya perfect, tdk ada yang salah dan harus menjadi manusia tanpa caca\u2026;positif
rt @teddygusnaidi: pengen tau apa tanggapan @annisapohan dan @sbyudhoyono ... kalau @agusyudhoyono gak perlu ditanya, ntar ngak nyambu\u2026 ;positif
rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026;positif
